6293,Evil Dead II,Sam Raimi,440,84,English,"Mystery, Thriller, Fantasy, Horror, Comedy","Ash (Campbell), the sole survivor of ""The Evil Dead,"" continues his struggle with the forces of the dead, with his girlfriend Linda. The two discover a mysterious tape recorder and hear the voice of Professor Knoby reciting passages from the Necronomicon, or Book of the Dead. The professor's words invoke a spell that unleashes the spirit of evil alive in the remote forest surrounding them. Watch in terror as the plot sickens and the supernatural demons invade the cabin on a gory crusade for human victims. In desperation, Ash attempts to escape his horrific fate by battling with the gruesome ghouls with the help of some unexpected visitors. However, he discovers that he is no match for the unspeakable creatures lurking behind every door, and waiting beyond every corner. (Anchor Bay Entertainment)"
6294,Kal Ho Naa Ho,Nikhil Advani,440,103,Urdu,"Drama, Romance",A Bollywood romantic musical set in New York.
6295,Akira,Katsuhiro Ôtomo,440,108,Japanese,"Action, Sci-Fi, Mystery, Thriller, Animation","Based on Katsuhiro Otomo's 2,000 page manga, Akira begins on July 16, 1988, when what was believed to be an atomic bomb was dropped on Tokyo, completely destroying the city and marking the beginning of WWIII."
6296,Remember the Titans,Boaz Yakin,440,110,English,"Drama, Sport","In 1971 high school football was everything to the people of Alexandria, Virginia. But when the local school board was forced to integrate an all black school with an all white school, the very foundation of football's great tradition was put to the test.  (Walt Disney Pictures)"
6297,Chinatown,Roman Polanski,440,118,English,"Drama, Mystery, Thriller, Crime","Jack Nicholson is private-eye Jake Gittes, living off the murky moral climate of sunbaked, pre-war Southern California. Hired by a beautiful socialite to investigate her husband's extramarital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together for one, unforgettable night in Chinatown. (Paramount)"
6298,Life Is Beautiful,Roberto Benigni,440,134,English,"Drama, Romance, War",From one of the world's most acclaimed comic filmmakers comes an unexpected and unforgettable fable about the power of laughter to move the human heart and the power of the imagination to bolster the human spirit.  (Miramax Films)
6299,A Prophet,Jacques Audiard,440,145,French,"Drama, Crime","Condemned to six years in prison, Malik El Djebena cannot read or write. Arriving at the jail entirely alone, he appears younger and more fragile than the other convicts. He is 19 years old. Cornered by the leader of the Corsican gang who rules the prison, he is given a number of ""missions"" to carry out, toughening him up and gaining the gang leader's confidence in the process. But Malik is brave and a fast learner, daring to secretly develop his own plans. (Sony Pictures Classics)"
6300,A Hard Day's Night (re-release),Richard Lester,440,56,English,"Comedy, Music","A re-release of the 1964 film which chronicles a day in the life of the Beatles, featuring many of their famous songs."
6301,Kung Fu Hustle,Stephen Chow,440,155,Mandarin,"Action, Fantasy, Comedy, Crime","Set amid the chaos of pre-revolutionary China, small time thief, Sing (Chow), aspires to be one of the sophisticated and ruthless Axe Gang whose underworld activities overshadow the city.  (Sony)"
6302,The Professional,Luc Besson,440,165,English,"Drama, Thriller, Crime","A go-for-broke thriller about a professional assassin whose work becomes dangerously personal. Calling himself a ""cleaner"", the mysterious Leon (Reno) is New York's top hitman. When his next-door neighbors are murdered, Leon becomes the unwilling guardian of the family's sole survivor - 12-year-old Mathilda (Portman), but Mathilda doesn't just want protection; she wants revenge. Training her in the deadly tricks of his trade, Leon helps her track the psychotic agent (Oldman) who murdered her family. [Sony]"
6303,One Flew Over the Cuckoo's Nest,Milos Forman,440,176,English,Drama,"A nice rest in a state mental hospital beats a stretch in the pen, right? Randle P. McMurphy (Nicholson), a free-spirited con with lightning in his veins and glib on his tongue, fakes insanity and moves in with what he calls the ""nuts."" Immediately, his contagious sense of disorder runs up against numbing routine. No way should guys pickled on sedatives shuffle around in bathrobes when the World Series is on. This means war! On one side is McMurphy. On the other is soft-spoken Nurse Ratched (Fletcher), among the most coldly monstrous villains in film history. At stake is the fate of every patient on the ward. (Warner Bros.)"
6304,L.A. Confidential,Curtis Hanson,440,193,English,"Drama, Mystery, Thriller, Crime","Based on James Ellroy's novel about the movie industry, corrupt cops, tabloid journalism, gangsters and sexual obsessions of every stripe, L.A. Confidential is set in 1950's Los Angeles."
6305,Back to the Future,Robert Zemeckis,445,153,English,"Adventure, Sci-Fi, Comedy","Marty McFly goes back in time, in a DeLorean invented by his friend, Dr. Emmett Brown, and must make sure his high-school-age parents get together, so he doesn't cease to exist."
6306,Howl's Moving Castle,Hayao Miyazaki,445,252,Japanese,"Adventure, Fantasy, Romance, Animation",An amazing new animated adventure that celebrates the power of love to transform and the resiliency of the human spirit in the face of adversity.  (Disney)
6307,The Silence of the Lambs,Jonathan Demme,445,261,English,"Thriller, Crime","In pursuit of one serial killer, ambitious FBI student Clarice Starling (Foster) is forced to enlist the aid of another notorious killer, the incarcerated ex-psychiatrist known as ""Hannibal the Cannibal"" Lecter (Hopkins)."
6308,Aliens,James Cameron,445,281,English,"Action, Sci-Fi, Thriller","In this action-packed sequel to Alien, Sigourney Weaver returns as Ripley, the only survivor from mankind's first encounter with the monstrous Alien. Her account of the Alien and the fate of her crew are received with skepticism - until the mysterious disappearance of colonists on LV-426 leads her to join a team of high-tech colonial marines sent in to investigate. (20th Century Fox)"
6309,Raiders of the Lost Ark,Steven Spielberg,445,338,English,"Action, Adventure","You're in for thrills as Indiana Jones (Ford) confronts snakes, Nazis and one astonishing cliffhanger after another -- all topped off by the discovery and opening of the mystical Ark of the Covenant. [Paramount Pictures]"
6310,A Separation,Asghar Farhadi,445,345,Persian,Drama,"Set in contemporary Iran, A Separation is a compelling drama about the dissolution of a marriage. Simin wants to leave Iran with her husband Nader and daughter Termeh. Simin sues for divorce when Nader refuses to leave behind his Alzheimer-suffering father. Her request having failed, Simin returns to her parents' home, but Termeh decides to stay with Nader. When Nader hires a young woman to assist with his father in his wife's absence, he hopes that his life will return to a normal state. However, when he discovers that the new maid has been lying to him, he realizes that there is more on the line than just his marriage. (Sony Pictures Classic)"
6311,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,445,354,English,"Drama, Thriller","Through a series of military and political accidents, a psychotic general - U.S. Air Force Commander Jack D. Ripper (Hayden) - triggers an ingenious, irrevocable scheme to attack Russia's strategic targets with nuclear bombs. The U.S. President (Sellers) and Dr. Strangelove (Sellers), a wheelchair-bound nuclear scientist who has bizarre ideas about man's future, work with the Soviet premier in a desperate effort to save the world."
6312,The School of Rock,Richard Linklater,445,449,English,"Comedy, Music, Family","Hell raising guitarist with delusions of grandeur Dewey Finn (Black) has been kicked out of his band.  Desperate for work, he impersonates a substitute teacher and turns a class of fifth grade high-achievers into high-voltage rock and rollers.  (Paramount)"
6313,Saving Private Ryan,Steven Spielberg,445,521,English,"Action, Drama, War","During the WWII D-Day invasion, a squad of soldiers led by Captain John Miller (Hanks) is sent into Normandy to find Private James Ryan (Damon), and return him to his mother in America.  She has already lost three other sons in this war."
6314,Star Wars: Episode IV - A New Hope,George Lucas,445,606,English,"Action, Adventure, Sci-Fi, Fantasy","A long time ago in a galaxy far, far away... Princess Leia (Fisher) is held hostage by the evil Imperial forces in their effort to quell the rebellion against the Galactic Empire. Luke Skywalker (Hamill) and Captain Han Solo (Ford) team together with the lovable droid duo, R2-D2 and C-3PO, to rescue the beautiful princess and restore justice in the galaxy. (20th Century Fox)"
6315,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,445,1220,English,"Action, Adventure, Fantasy","An epic adventure of good against evil, a story of the power of friendship and individual courage, and the heroic quest to pave the way for the emergence of mankind, J.R.R. Tolkien's master work brought to cinematic life.  (New Line Cinema)"
6316,WALL-E,Andrew Stanton,445,1729,English,"Adventure, Sci-Fi, Romance, Animation, Family","What if mankind had to leave Earth, and somebody forgot to turn the last robot off?  After hundreds of lonely years of doing what he was built for, Wall-E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that Wall-E has inadvertently stumbled upon the key to the planet’s future, and races back to space to report her findings to the humans.  Meanwhile, WALL-E chases eve across the galaxy and sets into motion one of the most exciting and imaginative comedy adventures ever brought to the big screen.  Joining WALL-E on his fantastic journey across a universe of never-before-imagined visions of the future is a hilarious cast of characters including a pet cockroach, and a heroic team of malfunctioning misfit robots. (Walt Disney Pictures)"
